split,idx,lex_pos,lex_neg,polarity_mismatch,polarity_mismatch_dir,irony_prob
short,646,0,0,0,,0.91572523
short,647,0,0,0,,0.08039344
short,648,1,0,1,B_sarcasm,0.69113886
short,649,0,0,0,,0.831111
short,650,0,0,0,,0.55196774
short,651,0,1,0,,0.08405761
short,652,1,0,1,B_sarcasm,0.049339637
short,653,0,1,0,,0.2985352
short,654,1,0,1,B_sarcasm,0.06524418
short,655,0,0,0,,0.20409998
short,656,1,0,1,B_sarcasm,0.03637967
short,657,0,3,0,,0.7516781
short,658,0,0,0,,0.2995175
short,659,1,0,1,B_sarcasm,0.51137114
short,660,1,1,0,,0.95495975
short,661,0,1,0,,0.54776376
short,662,0,0,0,,0.42507797
short,663,0,0,0,,0.03843427
short,664,1,0,1,B_sarcasm,0.13646527
short,665,1,0,1,B_sarcasm,0.6301066
short,666,4,1,0,,0.7441557
short,667,0,1,0,,0.2959101
short,668,2,0,1,B_sarcasm,0.26133296
short,669,0,0,0,,0.09350508
short,670,0,1,0,,0.2532167
short,671,2,1,0,,0.15909038
short,672,0,0,0,,0.13461308
short,673,1,0,1,B_sarcasm,0.08084019
short,674,0,0,0,,0.31111798
short,675,0,0,0,,0.062791176
short,676,0,0,0,,0.043496557
short,677,0,1,0,,0.044995967
short,678,0,2,0,,0.073177814
short,679,0,4,0,,0.13781354
short,680,1,2,0,,0.055613525
short,681,1,0,1,B_sarcasm,0.9548629
short,682,2,3,0,,0.052314624
short,683,1,2,0,,0.68090534
short,684,1,1,0,,0.28856602
short,685,1,1,0,,0.70848316
short,686,1,1,0,,0.29391065
short,687,1,0,1,B_sarcasm,0.034976806
short,688,1,0,1,B_sarcasm,0.11816731
short,689,0,2,0,,0.06553997
short,690,1,2,0,,0.17885534
short,691,1,3,0,,0.18629616
short,692,1,2,0,,0.090044186
short,693,0,2,0,,0.29443517
short,694,0,0,0,,0.09078078
short,695,1,0,1,B_sarcasm,0.06547478
short,696,0,1,0,,0.2020496
short,697,0,1,0,,0.55089957
short,698,0,1,0,,0.11587159
short,699,0,0,0,,0.07608028
short,700,2,0,1,B_sarcasm,0.20253487
short,701,1,1,0,,0.08029808
short,702,0,2,0,,0.0731979
short,703,0,0,0,,0.0794928
short,704,1,0,1,B_sarcasm,0.61091405
short,705,1,1,0,,0.35275346
short,706,1,1,0,,0.67495024
short,707,0,0,0,,0.21496728
short,708,0,0,0,,0.21421355
short,709,2,0,1,B_sarcasm,0.09280222
short,710,0,1,0,,0.4802236
short,711,1,0,1,B_sarcasm,0.027454734
short,712,0,1,0,,0.3197939
short,713,0,0,0,,0.07088473
short,714,0,2,0,,0.2584092
short,715,1,0,1,B_sarcasm,0.40012348
short,716,0,0,0,,0.31964937
short,717,0,0,0,,0.16639176
short,718,1,4,0,,0.1040649
short,719,1,0,1,B_sarcasm,0.11834464
short,720,0,2,0,,0.8934954
short,721,1,0,1,B_sarcasm,0.20530964
short,722,1,3,0,,0.8492055
short,723,0,0,0,,0.61450493
short,724,0,2,0,,0.7896736
short,725,1,0,1,B_sarcasm,0.08369644
short,726,2,3,0,,0.41248447
short,727,0,1,0,,0.24011059
short,728,0,0,0,,0.1897542
short,729,0,0,0,,0.102438934
short,730,0,0,0,,0.41749674
short,731,0,0,0,,0.06397977
short,732,0,1,0,,0.070813015
short,733,0,1,0,,0.18084389
short,734,0,1,0,,0.08952704
short,735,1,0,1,B_sarcasm,0.20074414
short,736,1,0,1,B_sarcasm,0.21546154
short,737,0,1,0,,0.23131558
short,738,1,0,1,B_sarcasm,0.04075029
short,739,0,1,0,,0.36860034
short,740,0,0,0,,0.1775085
short,741,0,0,0,,0.17925397
short,742,0,0,0,,0.06577197
short,743,0,1,0,,0.09989932
short,744,1,1,0,,0.2606153
short,745,0,0,0,,0.07406992
short,746,0,2,0,,0.73208785
short,747,0,3,0,,0.04115334
short,748,1,1,0,,0.6817782
short,749,0,1,0,,0.08274181
short,750,1,1,0,,0.058898233
short,751,1,1,0,,0.07843932
short,752,0,0,0,,0.11506113
short,753,0,0,0,,0.06391621
short,754,1,0,1,B_sarcasm,0.1680738
short,755,0,1,0,,0.23093726
short,756,0,0,0,,0.088896185
short,757,0,0,0,,0.0474938
short,758,2,0,1,B_sarcasm,0.8833186
short,759,0,4,0,,0.052589
short,760,1,0,1,B_sarcasm,0.0364556
short,761,1,0,1,B_sarcasm,0.1823625
short,762,0,1,0,,0.24683681
short,763,0,1,0,,0.041667238
short,764,2,0,1,B_sarcasm,0.9602221
short,765,1,0,1,B_sarcasm,0.37029448
short,766,1,1,0,,0.25586966
short,767,0,1,0,,0.035301436
short,768,0,0,0,,0.42512548
short,769,1,0,1,B_sarcasm,0.7879416
short,770,0,0,0,,0.042749643
short,771,0,0,0,,0.03625583
short,772,0,0,0,,0.040619917
short,773,2,0,1,B_sarcasm,0.66854036
short,774,0,0,0,,0.095297694
short,775,0,1,0,,0.5111219
short,776,2,1,0,,0.18304336
short,777,0,2,0,,0.06943455
short,778,1,0,1,B_sarcasm,0.073250614
short,779,0,0,0,,0.09897099
short,780,0,0,0,,0.13697922
short,781,1,1,0,,0.11589132
short,782,1,0,1,B_sarcasm,0.721893
short,783,1,1,0,,0.7374445
short,784,0,1,0,,0.07231446
short,785,0,0,0,,0.7711662
short,786,1,0,1,B_sarcasm,0.105778664
short,787,2,0,1,B_sarcasm,0.85042584
short,788,0,1,0,,0.16145384
short,789,0,0,0,,0.5895622
short,790,0,2,0,,0.57446516
short,791,0,1,0,,0.12319207
short,792,0,0,0,,0.70762473
short,793,0,1,0,,0.036951125
short,794,0,2,0,,0.04937344
short,795,2,0,1,B_sarcasm,0.24522917
short,796,1,0,1,B_sarcasm,0.646965
short,797,0,1,0,,0.19052185
short,798,1,3,0,,0.039961
short,799,0,1,0,,0.9298281
short,800,1,0,1,B_sarcasm,0.032087628
short,801,3,0,1,B_sarcasm,0.084897704
short,802,0,3,0,,0.06771838
short,803,0,0,0,,0.25017604
short,804,0,1,0,,0.17859258
short,805,0,3,0,,0.058379866
short,806,1,1,0,,0.030943062
short,807,1,3,0,,0.5085776
short,808,1,1,0,,0.51610035
short,809,0,1,0,,0.159787
short,810,0,1,0,,0.09162299
short,811,0,0,0,,0.30249178
short,812,2,0,1,B_sarcasm,0.052659463
short,813,0,0,0,,0.28738338
short,814,0,1,0,,0.25198174
short,815,1,0,1,B_sarcasm,0.42625996
short,816,1,0,1,B_sarcasm,0.25818184
short,817,1,1,0,,0.14759861
short,818,0,0,0,,0.79107386
short,819,0,0,0,,0.22324443
short,820,0,0,0,,0.5402976
short,821,2,0,1,B_sarcasm,0.20199953
short,822,1,0,1,B_sarcasm,0.033485677
short,823,0,1,0,,0.07384231
short,824,0,0,0,,0.29039976
short,825,0,1,0,,0.6695041
short,826,2,0,1,B_sarcasm,0.04177739
short,827,3,1,0,,0.304235
short,828,0,0,0,,0.3007964
short,829,0,0,0,,0.1117995
short,830,2,0,1,B_sarcasm,0.6334553
short,831,0,1,0,,0.37498432
short,832,1,3,0,,0.08602642
short,833,0,0,0,,0.57475054
short,834,0,1,0,,0.86767113
short,835,0,1,0,,0.6665086
short,836,0,3,0,,0.0966467
short,837,0,0,0,,0.6406576
short,838,0,3,0,,0.46185333
short,839,0,0,0,,0.22971198
short,840,0,1,0,,0.20995708
short,841,1,0,1,B_sarcasm,0.43400398
short,842,0,1,0,,0.048826758
short,843,0,1,0,,0.8184579
short,844,1,1,0,,0.36105198
short,845,0,0,0,,0.24708857
short,846,1,0,1,B_sarcasm,0.17048663
short,847,0,0,0,,0.23179066
short,848,0,1,0,,0.77821547
short,849,2,0,1,B_sarcasm,0.051207118
short,850,0,0,0,,0.39959642
short,851,0,1,0,,0.042985987
short,852,0,2,0,,0.10272235
short,853,0,0,0,,0.8270983
short,854,0,0,0,,0.5842488
short,855,0,0,0,,0.03768584
short,856,0,1,0,,0.3204766
short,857,0,0,0,,0.9589783
short,858,0,0,0,,0.3619189
short,859,1,1,0,,0.24307077
short,860,0,1,0,,0.23647678
short,861,1,0,1,B_sarcasm,0.030978136
short,862,0,2,0,,0.090072036
short,863,1,1,0,,0.06940671
short,864,0,0,0,,0.053912483
short,865,0,0,0,,0.09266889
short,866,0,0,0,,0.07297395
short,867,1,0,1,B_sarcasm,0.073624864
short,868,2,0,1,B_sarcasm,0.98187166
short,869,1,0,1,B_sarcasm,0.1481949
short,870,0,0,0,,0.17287253
short,871,0,1,0,,0.59009486
short,872,1,1,0,,0.48243442
short,873,0,0,0,,0.21630986
short,874,0,0,0,,0.7228605
short,875,0,2,0,,0.73141235
short,876,0,1,0,,0.65340245
short,877,0,1,0,,0.110622704
short,878,0,0,0,,0.04294397
short,879,0,0,0,,0.41957313
short,880,0,1,0,,0.20177126
short,881,0,1,0,,0.020131206
short,882,0,0,0,,0.48321632
short,883,0,0,0,,0.08543123
short,884,1,0,1,B_sarcasm,0.3208033
short,885,0,0,0,,0.13445807
short,886,0,0,0,,0.23623845
short,887,0,0,0,,0.11663906
short,888,0,1,0,,0.26740497
short,889,0,1,0,,0.32065284
short,890,3,1,0,,0.9468067
short,891,0,1,0,,0.109415635
short,892,0,2,0,,0.037982754
short,893,0,0,0,,0.02421772
short,894,0,2,0,,0.041121665
short,895,0,0,0,,0.048944835
short,896,1,0,1,B_sarcasm,0.106693864
short,897,0,0,0,,0.37542027
short,898,0,0,0,,0.66728175
short,899,1,0,1,B_sarcasm,0.596619
short,900,1,4,0,,0.29099867
short,901,1,2,0,,0.58019924
short,902,0,1,0,,0.19335625
short,903,0,3,0,,0.3893695
short,904,0,2,0,,0.47863194
short,905,0,0,0,,0.105543956
short,906,0,1,0,,0.6249441
short,907,1,0,1,B_sarcasm,0.06772076
long,0,1,0,0,,0.05401453
long,1,0,0,0,,0.34018287
long,2,1,0,0,,0.14881246
long,3,2,0,0,,0.12575729
long,4,1,1,0,,0.17628986
long,5,2,1,0,,0.16344221
long,6,0,1,1,A_joking_complaint,0.14933302
long,7,0,0,0,,0.052981194
long,8,0,0,0,,0.18461634
long,9,0,0,0,,0.8469486
long,10,2,0,0,,0.08947743
long,11,0,0,0,,0.8835933
long,12,2,0,0,,0.8932771
long,13,0,0,0,,0.223546
long,14,0,0,0,,0.27003253
long,15,0,0,0,,0.18918489
long,16,2,1,0,,0.4178383
long,17,1,0,0,,0.58035743
long,18,1,0,0,,0.95859814
long,19,0,0,0,,0.061242852
long,20,1,0,0,,0.063070476
long,21,1,0,0,,0.08093318
long,22,0,0,0,,0.25343075
long,23,1,0,0,,0.5074032
long,24,0,2,1,A_joking_complaint,0.13075875
long,25,0,1,1,A_joking_complaint,0.06807055
long,26,2,0,0,,0.07620158
long,27,0,0,0,,0.091772795
long,28,0,1,1,A_joking_complaint,0.096035466
long,29,1,0,0,,0.060270872
long,30,2,0,0,,0.38585997
long,31,0,0,0,,0.12811475
long,32,2,0,0,,0.278908
long,33,1,0,0,,0.09578825
long,34,0,0,0,,0.8690676
long,35,0,0,0,,0.75854754
long,36,1,0,0,,0.7314361
long,37,3,0,0,,0.2769069
long,38,1,0,0,,0.8315526
long,39,0,0,0,,0.50303715
long,40,1,0,0,,0.07224562
long,41,2,2,0,,0.43551698
long,42,2,1,0,,0.36766452
long,43,1,0,0,,0.898083
long,44,0,0,0,,0.14667867
long,45,0,0,0,,0.9459529
long,46,0,0,0,,0.08653224
long,47,0,2,1,A_joking_complaint,0.44141603
long,48,1,0,0,,0.74006444
long,49,3,0,0,,0.9658648
long,50,1,0,0,,0.057135403
long,51,1,0,0,,0.102015935
long,52,1,0,0,,0.40035105
long,53,1,1,0,,0.7934182
long,54,2,0,0,,0.7774522
long,55,3,1,0,,0.18540311
long,56,0,1,1,A_joking_complaint,0.8555947
long,57,3,0,0,,0.914429
long,58,0,0,0,,0.23388872
long,59,1,1,0,,0.05483437
long,60,0,0,0,,0.7978421
long,61,0,0,0,,0.16761023
long,62,1,0,0,,0.8331259
long,63,1,0,0,,0.86398745
long,64,3,0,0,,0.4770546
long,65,0,2,1,A_joking_complaint,0.40892202
long,66,1,0,0,,0.59312207
long,67,0,0,0,,0.079246156
long,68,0,1,1,A_joking_complaint,0.13394433
long,69,3,1,0,,0.18903354
long,70,2,0,0,,0.0337868
long,71,0,0,0,,0.7900759
long,72,0,0,0,,0.050571606
long,73,1,0,0,,0.8179128
long,74,0,0,0,,0.16594507
long,75,1,0,0,,0.14731029
long,76,1,0,0,,0.9593379
long,77,0,4,1,A_joking_complaint,0.14203474
long,78,2,1,0,,0.11827649
long,79,0,0,0,,0.9133259
long,80,1,0,0,,0.97717947
long,81,0,0,0,,0.26689374
long,82,0,1,1,A_joking_complaint,0.74070746
long,83,1,0,0,,0.4300653
long,84,2,0,0,,0.9764072
long,85,1,0,0,,0.95666414
long,86,1,0,0,,0.14840558
long,87,2,0,0,,0.92922
long,88,1,0,0,,0.14798045
long,89,0,0,0,,0.53816235
long,90,0,2,1,A_joking_complaint,0.16494188
long,91,0,1,1,A_joking_complaint,0.1698394
long,92,1,0,0,,0.6924829
long,93,1,0,0,,0.7626175
long,94,1,0,0,,0.3551374
long,95,0,0,0,,0.9333667
long,96,0,0,0,,0.16300067
long,97,0,1,1,A_joking_complaint,0.11581635
long,98,0,2,1,A_joking_complaint,0.504516
long,99,2,0,0,,0.32459718
long,100,0,1,1,A_joking_complaint,0.025358615
long,101,0,2,1,A_joking_complaint,0.17221516
long,102,2,0,0,,0.5407265
long,103,0,0,0,,0.111692205
long,104,0,0,0,,0.21658045
long,105,1,2,0,,0.8984445
long,106,0,0,0,,0.07424226
long,107,0,0,0,,0.30116963
long,108,0,0,0,,0.47534025
long,109,0,0,0,,0.7550972
long,110,2,0,0,,0.27226016
long,111,1,0,0,,0.20021942
long,112,0,0,0,,0.29060265
long,113,1,0,0,,0.4659416
long,114,0,1,1,A_joking_complaint,0.28685138
long,115,0,0,0,,0.032893818
long,116,1,0,0,,0.48615116
long,117,0,1,1,A_joking_complaint,0.15158519
long,118,0,0,0,,0.10588852
long,119,0,0,0,,0.14611746
long,120,1,1,0,,0.39443043
long,121,3,0,0,,0.1445005
long,122,1,0,0,,0.97623414
long,123,2,1,0,,0.36575395
long,124,1,0,0,,0.08442216
long,125,1,1,0,,0.7857442
long,126,1,1,0,,0.097643554
long,127,1,1,0,,0.098453805
long,128,1,0,0,,0.10691797
long,129,1,1,0,,0.70182806
long,130,0,0,0,,0.46956742
long,131,2,0,0,,0.16963762
long,132,0,0,0,,0.20865783
long,133,1,0,0,,0.3863025
long,134,0,0,0,,0.4499299
long,135,2,0,0,,0.08627157
long,136,2,0,0,,0.2477071
long,137,1,0,0,,0.11492918
long,138,0,1,1,A_joking_complaint,0.08134463
long,139,0,0,0,,0.6427467
long,140,1,0,0,,0.7221438
long,141,0,0,0,,0.1306764
long,142,2,0,0,,0.16664568
long,143,1,0,0,,0.21714398
long,144,2,0,0,,0.3947217
long,145,2,1,0,,0.61843944
long,146,2,0,0,,0.7483042
long,147,0,1,1,A_joking_complaint,0.08520457
long,148,0,5,1,A_joking_complaint,0.27922517
long,149,0,0,0,,0.52431273
long,150,1,0,0,,0.8205228
long,151,0,0,0,,0.7907858
long,152,0,0,0,,0.17393695
long,153,0,0,0,,0.047533378
long,154,0,0,0,,0.02104303
long,155,0,2,1,A_joking_complaint,0.2280461
long,156,2,0,0,,0.21429357
long,157,0,0,0,,0.08872232
long,158,2,0,0,,0.1955127
long,159,0,0,0,,0.13336101
long,160,1,2,0,,0.07862682
long,161,1,1,0,,0.49487245
long,162,1,0,0,,0.3861018
long,163,0,0,0,,0.22839162
long,164,0,0,0,,0.08722532
long,165,1,0,0,,0.13952957
long,166,0,0,0,,0.12832893
long,167,1,0,0,,0.17396568
long,168,0,1,1,A_joking_complaint,0.35994357
long,169,2,0,0,,0.026393889
long,170,2,0,0,,0.55826396
long,171,1,0,0,,0.66532266
long,172,2,1,0,,0.24171987
long,173,0,0,0,,0.35242832
long,174,1,0,0,,0.34906015
long,175,0,1,1,A_joking_complaint,0.10499019
long,176,0,1,1,A_joking_complaint,0.58794427
long,177,4,0,0,,0.882647
long,178,1,0,0,,0.9324594
long,179,0,0,0,,0.04039778
long,180,1,0,0,,0.973973
long,181,0,0,0,,0.05395378
long,182,1,1,0,,0.3239581
long,183,0,0,0,,0.65346617
long,184,2,1,0,,0.857621
long,185,3,1,0,,0.043269593
long,186,0,0,0,,0.3920484
long,187,0,0,0,,0.025384782
long,188,1,0,0,,0.114771456
long,189,1,0,0,,0.04266666
long,190,2,0,0,,0.8140542
long,191,1,1,0,,0.38910425
long,192,2,0,0,,0.0892832
long,193,1,0,0,,0.10663906
long,194,1,0,0,,0.23363093
long,195,0,0,0,,0.06433369
long,196,4,0,0,,0.08198908
long,197,0,2,1,A_joking_complaint,0.3929467
long,198,0,0,0,,0.30137026
long,199,1,0,0,,0.32743
long,200,3,0,0,,0.31815714
long,201,3,1,0,,0.17906041
long,202,0,0,0,,0.38605958
long,203,0,0,0,,0.33213735
long,204,2,0,0,,0.8001133
long,205,1,0,0,,0.17060186
long,206,0,0,0,,0.44309655
long,207,1,0,0,,0.26469955
long,208,3,0,0,,0.13338988
long,209,0,1,1,A_joking_complaint,0.06204631
long,210,1,0,0,,0.49102074
long,211,0,0,0,,0.03480046
long,212,0,0,0,,0.091127545
long,213,3,0,0,,0.46239337
long,214,1,0,0,,0.4415908
long,215,1,0,0,,0.85272986
long,216,2,0,0,,0.5937631
long,217,0,1,1,A_joking_complaint,0.37164876
long,218,1,0,0,,0.1330685
long,219,0,1,1,A_joking_complaint,0.056354724
long,220,1,0,0,,0.20266922
long,221,0,0,0,,0.7188186
long,222,0,0,0,,0.08103668
long,223,0,0,0,,0.10969895
long,224,3,0,0,,0.055610914
long,225,0,1,1,A_joking_complaint,0.9447434
long,226,1,0,0,,0.2905807
long,227,1,2,0,,0.11759523
long,228,1,1,0,,0.07972703
long,229,2,1,0,,0.70687515
long,230,0,0,0,,0.38818994
long,231,1,0,0,,0.098985195
long,232,0,0,0,,0.04328856
long,233,3,0,0,,0.19470623
long,234,4,0,0,,0.3210086
long,235,1,0,0,,0.9406122
long,236,1,2,0,,0.037000224
long,237,2,0,0,,0.56659025
long,238,1,0,0,,0.8133611
long,239,0,0,0,,0.04599165
long,240,2,0,0,,0.8970078
long,241,0,0,0,,0.31226155
long,242,1,0,0,,0.15160963
long,243,1,0,0,,0.7491657
long,244,0,1,1,A_joking_complaint,0.48677382
long,245,0,0,0,,0.26193854
long,246,0,0,0,,0.25972268
long,247,1,0,0,,0.065033
long,248,1,0,0,,0.11072658
long,249,2,0,0,,0.99065346
long,250,0,0,0,,0.85520476
long,251,0,0,0,,0.8111172
long,252,0,0,0,,0.06536317
long,253,1,0,0,,0.023337888
long,254,0,0,0,,0.12819669
long,255,1,0,0,,0.44225538
long,256,1,0,0,,0.90248054
long,257,0,3,1,A_joking_complaint,0.86394954
long,258,1,0,0,,0.08763432
long,259,1,0,0,,0.26842174
long,260,2,1,0,,0.0596088
long,261,0,0,0,,0.11143722
long,262,2,1,0,,0.24157767
long,263,1,0,0,,0.9811288
long,264,0,2,1,A_joking_complaint,0.051103983
long,265,2,0,0,,0.16276018
long,266,2,0,0,,0.9443702
long,267,2,0,0,,0.3846037
long,268,1,0,0,,0.90961707
long,269,0,0,0,,0.5054142
long,270,0,0,0,,0.4562831
long,271,2,0,0,,0.5821447
long,272,2,0,0,,0.08576713
long,273,3,0,0,,0.82557833
long,274,1,0,0,,0.031902302
long,275,0,1,1,A_joking_complaint,0.15454467
long,276,0,1,1,A_joking_complaint,0.9519728
long,277,1,0,0,,0.91170543
long,278,2,0,0,,0.066514954
long,279,1,3,0,,0.111025184
long,280,3,0,0,,0.80329275
long,281,3,0,0,,0.5800574
long,282,1,1,0,,0.619617
long,283,0,2,1,A_joking_complaint,0.12905635
long,284,1,0,0,,0.05761775
long,285,0,1,1,A_joking_complaint,0.0660511
long,286,2,0,0,,0.13942236
long,287,1,0,0,,0.81771874
long,288,1,1,0,,0.03650064
long,289,0,1,1,A_joking_complaint,0.05751262
long,290,0,0,0,,0.4016178
long,291,1,1,0,,0.10522838
long,292,0,0,0,,0.15394385
long,293,0,0,0,,0.033234622
long,294,0,2,1,A_joking_complaint,0.28589675
long,295,1,0,0,,0.60539895
long,296,1,0,0,,0.9269687
long,297,1,2,0,,0.18541329
long,298,1,0,0,,0.22200792
long,299,2,2,0,,0.6788902
long,300,1,0,0,,0.31212443
long,301,0,0,0,,0.0842148
long,302,1,0,0,,0.03585186
long,303,1,0,0,,0.08118796
long,304,1,0,0,,0.48502603
long,305,1,0,0,,0.08439705
long,306,0,0,0,,0.07003591
long,307,1,0,0,,0.03171362
long,308,0,0,0,,0.5498762
long,309,0,0,0,,0.2986044
long,310,0,0,0,,0.5393248
long,311,1,0,0,,0.29937875
long,312,0,0,0,,0.28423178
long,313,0,0,0,,0.1356238
long,314,1,1,0,,0.29211605
long,315,1,0,0,,0.41973406
long,316,0,1,1,A_joking_complaint,0.5012405
long,317,0,0,0,,0.12488676
long,318,0,0,0,,0.9614579
long,319,2,1,0,,0.5902108
long,320,1,0,0,,0.9124474
long,321,0,0,0,,0.029551245
long,322,0,0,0,,0.09782297
long,323,1,0,0,,0.08526274
long,324,1,0,0,,0.07701469
long,325,1,0,0,,0.6588074
long,326,1,1,0,,0.28915372
long,327,0,1,1,A_joking_complaint,0.37344614
long,328,2,1,0,,0.13280196
long,329,1,2,0,,0.026250804
long,330,0,0,0,,0.7972255
long,331,0,0,0,,0.092725396
long,332,3,0,0,,0.36690396
long,333,0,1,1,A_joking_complaint,0.29880416
long,334,0,0,0,,0.25535417
long,335,1,0,0,,0.090778284
long,336,0,0,0,,0.10134232
long,337,1,0,0,,0.11121717
long,338,2,0,0,,0.6592818
long,339,0,0,0,,0.14790702
long,340,0,0,0,,0.5278446
long,341,2,1,0,,0.14226268
long,342,3,0,0,,0.38811255
long,343,0,0,0,,0.83154184
long,344,0,0,0,,0.56073064
long,345,4,0,0,,0.9625845
long,346,2,0,0,,0.86844677
long,347,1,1,0,,0.57084686
long,348,1,0,0,,0.076050386
long,349,1,0,0,,0.6691754
long,350,2,0,0,,0.5706325
long,351,1,0,0,,0.23991066
long,352,0,0,0,,0.029742036
long,353,0,1,1,A_joking_complaint,0.5206616
long,354,2,0,0,,0.082188964
long,355,1,1,0,,0.17839368
long,356,0,0,0,,0.4423211
long,357,0,0,0,,0.6358243
long,358,2,0,0,,0.61558187
long,359,1,0,0,,0.37377948
long,360,0,0,0,,0.15150553
long,361,1,2,0,,0.23214345
long,362,0,0,0,,0.04889454
long,363,0,0,0,,0.064788975
long,364,0,2,1,A_joking_complaint,0.13537727
long,365,1,0,0,,0.2660955
long,366,0,0,0,,0.044834875
long,367,1,0,0,,0.3972172
long,368,1,0,0,,0.96438485
long,369,1,0,0,,0.1479741
long,370,0,1,1,A_joking_complaint,0.5169736
long,371,4,0,0,,0.48069566
long,372,1,0,0,,0.19266805
long,373,1,0,0,,0.828967
long,374,2,1,0,,0.6329797
long,375,2,0,0,,0.87668943
long,376,2,0,0,,0.36964643
long,377,0,0,0,,0.0953008
long,378,0,0,0,,0.4500743
long,379,0,0,0,,0.030352859
long,380,0,0,0,,0.18323642
long,381,1,1,0,,0.07132391
long,382,1,0,0,,0.9298859
long,383,0,0,0,,0.29281193
long,384,2,0,0,,0.15247943
long,385,0,0,0,,0.07804795
long,386,0,3,1,A_joking_complaint,0.21481547
long,387,1,0,0,,0.811916
long,388,1,1,0,,0.7893753
long,389,0,0,0,,0.096077256
long,390,0,0,0,,0.22207606
long,391,1,0,0,,0.47462174
long,392,0,1,1,A_joking_complaint,0.22286737
long,393,2,0,0,,0.20725963
long,394,2,0,0,,0.16289148
long,395,1,0,0,,0.34843618
long,396,2,0,0,,0.070038885
long,397,2,0,0,,0.94334364
long,398,2,0,0,,0.5852318
long,399,1,0,0,,0.6748487
long,400,0,0,0,,0.6649304
long,401,1,1,0,,0.037259147
long,402,2,0,0,,0.60268885
long,403,0,1,1,A_joking_complaint,0.37325403
long,404,3,0,0,,0.94373643
long,405,0,0,0,,0.25900102
long,406,2,0,0,,0.9748765
long,407,1,0,0,,0.08528982
long,408,0,1,1,A_joking_complaint,0.05808745
long,409,0,0,0,,0.32626897
long,410,0,1,1,A_joking_complaint,0.043160103
long,411,0,0,0,,0.25069016
long,412,2,1,0,,0.92674005
long,413,0,0,0,,0.057853464
long,414,0,0,0,,0.26184404
long,415,0,0,0,,0.11308968
long,416,0,0,0,,0.28203
long,417,1,1,0,,0.34478235
long,418,0,1,1,A_joking_complaint,0.530061
long,419,0,0,0,,0.17310356
long,420,2,1,0,,0.9043859
long,421,3,1,0,,0.28826246
long,422,1,0,0,,0.84931195
long,423,1,1,0,,0.055692617
long,424,1,0,0,,0.69320697
long,425,1,1,0,,0.8793291
long,426,1,0,0,,0.060092587
long,427,0,0,0,,0.19243303
long,428,0,0,0,,0.14053681
long,429,3,0,0,,0.7232492
long,430,3,1,0,,0.59461355
long,431,2,0,0,,0.24133721
long,432,2,0,0,,0.9408443
long,433,4,0,0,,0.9429125
long,434,0,0,0,,0.09935177
long,435,0,0,0,,0.09380044
long,436,1,0,0,,0.13208935
long,437,1,0,0,,0.6191445
long,438,0,0,0,,0.51878875
long,439,1,0,0,,0.1675451
long,440,0,0,0,,0.9845748
long,441,1,0,0,,0.14625916
long,442,0,0,0,,0.10110848
long,443,1,0,0,,0.23115109
long,444,1,0,0,,0.3763558
long,445,1,0,0,,0.47168297
long,446,0,0,0,,0.059056733
long,447,1,2,0,,0.17669362
long,448,0,0,0,,0.053198423
long,449,0,0,0,,0.062821634
long,450,1,0,0,,0.08551128
long,451,1,0,0,,0.255251
long,452,2,0,0,,0.05542682
long,453,1,0,0,,0.73068655
long,454,1,2,0,,0.32792783
long,455,0,1,0,,0.27878729
long,456,1,0,1,B_sarcasm,0.06555099
long,457,0,0,0,,0.3265572
long,458,0,1,0,,0.34511682
long,459,0,0,0,,0.45428476
long,460,1,0,1,B_sarcasm,0.120687336
long,461,1,1,0,,0.046459887
long,462,0,1,0,,0.21993089
long,463,1,3,0,,0.7630082
long,464,0,2,0,,0.3971018
long,465,1,1,0,,0.33398435
long,466,0,1,0,,0.60604715
long,467,0,0,0,,0.16793536
long,468,1,0,1,B_sarcasm,0.67069525
long,469,1,0,1,B_sarcasm,0.32220152
long,470,0,2,0,,0.25461897
long,471,0,0,0,,0.20480083
long,472,1,1,0,,0.24752791
long,473,2,0,1,B_sarcasm,0.4370164
long,474,0,1,0,,0.2795922
long,475,0,0,0,,0.057981446
long,476,0,2,0,,0.16529852
long,477,1,0,1,B_sarcasm,0.04552751
long,478,1,0,1,B_sarcasm,0.043890215
long,479,0,1,0,,0.62311304
long,480,0,0,0,,0.05096199
long,481,0,0,0,,0.5833451
long,482,0,0,0,,0.25822714
long,483,1,0,1,B_sarcasm,0.8633395
long,484,0,0,0,,0.19519013
long,485,1,0,1,B_sarcasm,0.029914258
long,486,1,1,0,,0.44879785
long,487,3,0,1,B_sarcasm,0.21503612
long,488,0,1,0,,0.1420839
long,489,2,1,0,,0.6933687
long,490,0,1,0,,0.8847044
long,491,0,1,0,,0.07272097
long,492,0,2,0,,0.034069736
long,493,1,1,0,,0.84014624
long,494,0,0,0,,0.97240597
long,495,1,2,0,,0.1440227
long,496,3,0,1,B_sarcasm,0.050220422
long,497,1,0,1,B_sarcasm,0.12823606
long,498,0,1,0,,0.049926374
long,499,0,1,0,,0.1264993
long,500,1,1,0,,0.25376472
long,501,0,1,0,,0.033338618
long,502,0,1,0,,0.11330599
long,503,0,1,0,,0.15137349
long,504,0,0,0,,0.83910227
long,505,0,0,0,,0.04056803
long,506,0,0,0,,0.15650432
