split,idx,lex_pos,lex_neg,pragmatic,pragmatic_dir,irony_prob
short,647,0,0,0,,0.08039326
short,648,1,0,1,B_sarcasm,0.6911392
short,649,0,0,0,,0.8311107
short,650,0,0,0,,0.55196613
short,651,0,1,0,,0.0840573
short,652,1,0,1,B_sarcasm,0.049339708
short,653,0,1,0,,0.2985353
short,654,1,0,1,B_sarcasm,0.06524412
short,655,0,0,0,,0.20410015
short,656,1,0,1,B_sarcasm,0.03637959
short,657,0,3,0,,0.7516775
short,658,0,0,0,,0.29951775
short,659,1,0,1,B_sarcasm,0.5113699
short,660,1,1,0,,0.95495963
short,661,0,1,0,,0.5477636
short,662,0,0,0,,0.42507717
short,663,0,0,0,,0.038434245
short,664,1,0,1,B_sarcasm,0.13646486
short,665,1,0,1,B_sarcasm,0.630106
short,666,4,1,0,,0.7441555
short,667,0,1,0,,0.29590923
short,668,2,0,1,B_sarcasm,0.26133323
short,669,0,0,0,,0.09350491
short,670,0,1,0,,0.25321612
short,671,2,1,0,,0.15909031
short,672,0,0,0,,0.13461271
short,673,1,0,1,B_sarcasm,0.08084016
short,674,0,0,0,,0.31111676
short,675,0,0,0,,0.06279114
short,676,0,0,0,,0.043496475
short,677,0,1,0,,0.04499579
short,678,0,2,0,,0.07317772
short,679,0,4,0,,0.13781281
short,680,1,2,0,,0.0556134
short,681,1,0,1,B_sarcasm,0.9548629
short,682,2,3,0,,0.052314606
short,683,1,2,0,,0.6809047
short,684,1,1,0,,0.2885651
short,685,1,1,0,,0.70848227
short,686,1,1,0,,0.2939106
short,687,1,0,1,B_sarcasm,0.034976743
short,688,1,0,1,B_sarcasm,0.118167095
short,689,0,2,0,,0.06553975
short,690,1,2,0,,0.17885512
short,691,1,3,0,,0.18629636
short,692,1,2,0,,0.09004413
short,693,0,2,0,,0.2944356
short,694,0,0,0,,0.09078028
short,695,1,0,1,B_sarcasm,0.06547476
short,696,0,1,0,,0.20204946
short,697,0,1,0,,0.55089873
short,698,0,1,0,,0.11587172
short,699,0,0,0,,0.07608026
short,700,2,0,1,B_sarcasm,0.2025352
short,701,1,1,0,,0.080297925
short,702,0,2,0,,0.07319781
short,703,0,0,0,,0.07949265
short,704,1,0,1,B_sarcasm,0.61091256
short,705,1,1,0,,0.35275328
short,706,1,1,0,,0.67495006
short,707,0,0,0,,0.21496706
short,708,0,0,0,,0.21421324
short,709,2,0,1,B_sarcasm,0.09280211
short,710,0,1,0,,0.4802229
short,711,1,0,1,B_sarcasm,0.027454732
short,712,0,1,0,,0.31979397
short,713,0,0,0,,0.07088459
short,714,0,2,0,,0.25840947
short,715,1,0,1,B_sarcasm,0.40012467
short,716,0,0,0,,0.31964913
short,717,0,0,0,,0.16639169
short,718,1,4,0,,0.10406462
short,719,1,0,1,B_sarcasm,0.11834433
short,720,0,2,0,,0.89349526
short,721,1,0,1,B_sarcasm,0.20530917
short,722,1,3,0,,0.8492053
short,723,0,0,0,,0.6145041
short,724,0,2,0,,0.789673
short,725,1,0,1,B_sarcasm,0.08369628
short,726,2,3,0,,0.4124831
short,727,0,1,0,,0.24010977
short,728,0,0,0,,0.18975389
short,729,0,0,0,,0.10243878
short,730,0,0,0,,0.41749713
short,731,0,0,0,,0.063979834
short,732,0,1,0,,0.07081271
short,733,0,1,0,,0.1808437
short,734,0,1,0,,0.08952698
short,735,1,0,1,B_sarcasm,0.20074409
short,736,1,0,1,B_sarcasm,0.21546134
short,737,0,1,0,,0.2313153
short,738,1,0,1,B_sarcasm,0.040750302
short,739,0,1,0,,0.3685995
short,740,0,0,0,,0.1775083
short,741,0,0,0,,0.17925373
short,742,0,0,0,,0.065771945
short,743,0,1,0,,0.09989936
short,744,1,1,0,,0.26061484
short,745,0,0,0,,0.07406984
short,746,0,2,0,,0.73208725
short,747,0,3,0,,0.041153245
short,748,1,1,0,,0.68177783
short,749,0,1,0,,0.08274168
short,750,1,1,0,,0.058898095
short,751,1,1,0,,0.07843918
short,752,0,0,0,,0.115061045
short,753,0,0,0,,0.06391624
short,754,1,0,1,B_sarcasm,0.16807377
short,755,0,1,0,,0.23093729
short,756,0,0,0,,0.08889611
short,757,0,0,0,,0.047493644
short,758,2,0,1,B_sarcasm,0.8833185
short,759,0,4,0,,0.052588876
short,760,1,0,1,B_sarcasm,0.03645557
short,761,1,0,1,B_sarcasm,0.18236198
short,762,0,1,0,,0.24683698
short,763,0,1,0,,0.04166734
short,764,2,0,1,B_sarcasm,0.960222
short,765,1,0,1,B_sarcasm,0.3702948
short,766,1,1,0,,0.25587016
short,767,0,1,0,,0.03530142
short,768,0,0,0,,0.42512578
short,769,1,0,1,B_sarcasm,0.78794163
short,770,0,0,0,,0.042749707
short,771,0,0,0,,0.03625576
short,772,0,0,0,,0.04061988
short,773,2,0,1,B_sarcasm,0.6685397
short,774,0,0,0,,0.09529771
short,775,0,1,0,,0.5111211
short,776,2,1,0,,0.18304321
short,777,0,2,0,,0.06943456
short,778,1,0,1,B_sarcasm,0.07325061
short,779,0,0,0,,0.098970816
short,780,0,0,0,,0.1369789
short,781,1,1,0,,0.1158911
short,782,1,0,1,B_sarcasm,0.72189254
short,783,1,1,0,,0.7374437
short,784,0,1,0,,0.07231434
short,785,0,0,0,,0.771166
short,786,1,0,1,B_sarcasm,0.10577857
short,787,2,0,1,B_sarcasm,0.8504257
short,788,0,1,0,,0.1614536
short,789,0,0,0,,0.5895613
short,790,0,2,0,,0.5744648
short,791,0,1,0,,0.123192064
short,792,0,0,0,,0.707625
short,793,0,1,0,,0.03695112
short,794,0,2,0,,0.049373407
short,795,2,0,1,B_sarcasm,0.24522972
short,796,1,0,1,B_sarcasm,0.6469643
short,797,0,1,0,,0.19052152
short,798,1,3,0,,0.039961055
short,799,0,1,0,,0.9298282
short,800,1,0,1,B_sarcasm,0.03208752
short,801,3,0,1,B_sarcasm,0.08489752
short,802,0,3,0,,0.067718305
short,803,0,0,0,,0.2501761
short,804,0,1,0,,0.17859237
short,805,0,3,0,,0.05837982
short,806,1,1,0,,0.030943127
short,807,1,3,0,,0.5085781
short,808,1,1,0,,0.51610005
short,809,0,1,0,,0.15978661
short,810,0,1,0,,0.09162262
short,811,0,0,0,,0.30249178
short,812,2,0,1,B_sarcasm,0.052659396
short,813,0,0,0,,0.2873835
short,814,0,1,0,,0.25198105
short,815,1,0,1,B_sarcasm,0.42625895
short,816,1,0,1,B_sarcasm,0.25818145
short,817,1,1,0,,0.14759845
short,818,0,0,0,,0.791074
short,819,0,0,0,,0.22324419
short,820,0,0,0,,0.54029816
short,821,2,0,1,B_sarcasm,0.20199944
short,822,1,0,1,B_sarcasm,0.03348566
short,823,0,1,0,,0.07384242
short,824,0,0,0,,0.2903994
short,825,0,1,0,,0.66950345
short,826,2,0,1,B_sarcasm,0.041777372
short,827,3,1,0,,0.30423492
short,828,0,0,0,,0.30079597
short,829,0,0,0,,0.11179949
short,830,2,0,1,B_sarcasm,0.63345486
short,831,0,1,0,,0.374985
short,832,1,3,0,,0.086026
short,833,0,0,0,,0.57474947
short,834,0,1,0,,0.86767185
short,835,0,1,0,,0.6665081
short,836,0,3,0,,0.09664632
short,837,0,0,0,,0.6406581
short,838,0,3,0,,0.46185315
short,839,0,0,0,,0.22971156
short,840,0,1,0,,0.20995657
short,841,1,0,1,B_sarcasm,0.4340028
short,842,0,1,0,,0.048826728
short,843,0,1,0,,0.81845754
short,844,1,1,0,,0.3610515
short,845,0,0,0,,0.24708827
short,846,1,0,1,B_sarcasm,0.17048617
short,847,0,0,0,,0.2317904
short,848,0,1,0,,0.778215
short,849,2,0,1,B_sarcasm,0.0512069
short,850,0,0,0,,0.39959607
short,851,0,1,0,,0.042986073
short,852,0,2,0,,0.10272226
short,853,0,0,0,,0.8270979
short,854,0,0,0,,0.58424866
short,855,0,0,0,,0.03768582
short,856,0,1,0,,0.32047656
short,857,0,0,0,,0.9589782
short,858,0,0,0,,0.36191875
short,859,1,1,0,,0.2430697
short,860,0,1,0,,0.23647615
short,861,1,0,1,B_sarcasm,0.03097801
short,862,0,2,0,,0.09007185
short,863,1,1,0,,0.06940683
short,864,0,0,0,,0.053912528
short,865,0,0,0,,0.09266895
short,866,0,0,0,,0.072973885
short,867,1,0,1,B_sarcasm,0.07362496
short,868,2,0,1,B_sarcasm,0.98187166
short,869,1,0,1,B_sarcasm,0.14819464
short,870,0,0,0,,0.1728726
short,871,0,1,0,,0.59009486
short,872,1,1,0,,0.4824334
short,873,0,0,0,,0.21630947
short,874,0,0,0,,0.7228601
short,875,0,2,0,,0.73141253
short,876,0,1,0,,0.6534023
short,877,0,1,0,,0.11062235
short,878,0,0,0,,0.042943824
short,879,0,0,0,,0.41957316
short,880,0,1,0,,0.20177105
short,881,0,1,0,,0.020131165
short,882,0,0,0,,0.48321494
short,883,0,0,0,,0.08543151
short,884,1,0,1,B_sarcasm,0.32080275
short,885,0,0,0,,0.13445817
short,886,0,0,0,,0.23623805
short,887,0,0,0,,0.1166391
short,888,0,1,0,,0.26740485
short,889,0,1,0,,0.32065237
short,890,3,1,0,,0.9468067
short,891,0,1,0,,0.109415606
short,892,0,2,0,,0.037982717
short,893,0,0,0,,0.024217686
short,894,0,2,0,,0.041121643
short,895,0,0,0,,0.048944924
short,896,1,0,1,B_sarcasm,0.1066939
short,897,0,0,0,,0.37541977
short,898,0,0,0,,0.6672818
short,899,1,0,1,B_sarcasm,0.59661794
short,900,1,4,0,,0.29099768
short,901,1,2,0,,0.5801977
short,902,0,1,0,,0.1933564
short,903,0,3,0,,0.38936892
short,904,0,2,0,,0.47863147
short,905,0,0,0,,0.10554403
short,906,0,1,0,,0.62494326
short,907,1,0,1,B_sarcasm,0.067720674
long,0,1,0,0,,0.054014422
long,1,0,0,0,,0.34018257
long,2,1,0,0,,0.14881173
long,3,2,0,0,,0.1257574
long,4,1,1,0,,0.1762895
long,5,2,1,0,,0.16344199
long,6,0,1,1,A_joking_complaint,0.14933279
long,7,0,0,0,,0.052981205
long,8,0,0,0,,0.1846159
long,9,0,0,0,,0.8469486
long,10,2,0,0,,0.08947724
long,11,0,0,0,,0.88359284
long,12,2,0,0,,0.8932774
long,13,0,0,0,,0.22354539
long,14,0,0,0,,0.2700327
long,15,0,0,0,,0.1891841
long,16,2,1,0,,0.41783807
long,17,1,0,0,,0.5803584
long,18,1,0,0,,0.9585979
long,19,0,0,0,,0.061242905
long,20,1,0,0,,0.06307056
long,21,1,0,0,,0.08093281
long,22,0,0,0,,0.25343114
long,23,1,0,0,,0.5074035
long,24,0,2,1,A_joking_complaint,0.13075835
long,25,0,1,1,A_joking_complaint,0.06807049
long,26,2,0,0,,0.07620171
long,27,0,0,0,,0.09177279
long,28,0,1,1,A_joking_complaint,0.09603516
long,29,1,0,0,,0.060270663
long,30,2,0,0,,0.38586015
long,31,0,0,0,,0.12811507
long,32,2,0,0,,0.2789077
long,33,1,0,0,,0.095788114
long,34,0,0,0,,0.86906767
long,35,0,0,0,,0.75854737
long,36,1,0,0,,0.73143554
long,37,3,0,0,,0.27690703
long,38,1,0,0,,0.8315515
long,39,0,0,0,,0.5030355
long,40,1,0,0,,0.072245605
long,41,2,2,0,,0.43551695
long,42,2,1,0,,0.36766362
long,43,1,0,0,,0.8980829
long,44,0,0,0,,0.14667845
long,45,0,0,0,,0.9459529
long,46,0,0,0,,0.086532466
long,47,0,2,1,A_joking_complaint,0.44141445
long,48,1,0,0,,0.74006444
long,49,3,0,0,,0.96586466
long,50,1,0,0,,0.057135426
long,51,1,0,0,,0.102015816
long,52,1,0,0,,0.4003498
long,53,1,1,0,,0.79341733
long,54,2,0,0,,0.77745414
long,55,3,1,0,,0.18540294
long,56,0,1,1,A_joking_complaint,0.8555947
long,57,3,0,0,,0.91442883
long,58,0,0,0,,0.23388825
long,59,1,1,0,,0.05483433
long,60,0,0,0,,0.7978413
long,61,0,0,0,,0.16761032
long,62,1,0,0,,0.833125
long,63,1,0,0,,0.86398745
long,64,3,0,0,,0.47705424
long,65,0,2,1,A_joking_complaint,0.4089209
long,66,1,0,0,,0.5931222
long,67,0,0,0,,0.079245955
long,68,0,1,1,A_joking_complaint,0.13394369
long,69,3,1,0,,0.1890331
long,70,2,0,0,,0.03378678
long,71,0,0,0,,0.7900759
long,72,0,0,0,,0.050571613
long,73,1,0,0,,0.8179124
long,74,0,0,0,,0.16594474
long,75,1,0,0,,0.14731003
long,76,1,0,0,,0.9593378
long,77,0,4,1,A_joking_complaint,0.14203447
long,78,2,1,0,,0.11827649
long,79,0,0,0,,0.9133259
long,80,1,0,0,,0.97717947
long,81,0,0,0,,0.2668928
long,82,0,1,1,A_joking_complaint,0.7407065
long,83,1,0,0,,0.4300634
long,84,2,0,0,,0.97640705
long,85,1,0,0,,0.95666414
long,86,1,0,0,,0.14840543
long,87,2,0,0,,0.9292203
long,88,1,0,0,,0.14798035
long,89,0,0,0,,0.53816193
long,90,0,2,1,A_joking_complaint,0.16494137
long,91,0,1,1,A_joking_complaint,0.16983949
long,92,1,0,0,,0.6924825
long,93,1,0,0,,0.7626181
long,94,1,0,0,,0.35513672
long,95,0,0,0,,0.9333667
long,96,0,0,0,,0.16300078
long,97,0,1,1,A_joking_complaint,0.115815885
long,98,0,2,1,A_joking_complaint,0.5045154
long,99,2,0,0,,0.324596
long,100,0,1,1,A_joking_complaint,0.025358614
long,101,0,2,1,A_joking_complaint,0.17221524
long,102,2,0,0,,0.5407257
long,103,0,0,0,,0.111692235
long,104,0,0,0,,0.21658045
long,105,1,2,0,,0.8984438
long,106,0,0,0,,0.07424213
long,107,0,0,0,,0.30116928
long,108,0,0,0,,0.47534063
long,109,0,0,0,,0.7550974
long,110,2,0,0,,0.2722602
long,111,1,0,0,,0.20021932
long,112,0,0,0,,0.29060292
long,113,1,0,0,,0.46594185
long,114,0,1,1,A_joking_complaint,0.28684932
long,115,0,0,0,,0.03289372
long,116,1,0,0,,0.48615113
long,117,0,1,1,A_joking_complaint,0.1515852
long,118,0,0,0,,0.105888136
long,119,0,0,0,,0.14611714
long,120,1,1,0,,0.39443037
long,121,3,0,0,,0.14450002
long,122,1,0,0,,0.97623414
long,123,2,1,0,,0.3657537
long,124,1,0,0,,0.0844221
long,125,1,1,0,,0.78574455
long,126,1,1,0,,0.09764342
long,127,1,1,0,,0.09845375
long,128,1,0,0,,0.106917895
long,129,1,1,0,,0.7018274
long,130,0,0,0,,0.46956772
long,131,2,0,0,,0.16963765
long,132,0,0,0,,0.20865782
long,133,1,0,0,,0.3863022
long,134,0,0,0,,0.44993013
long,135,2,0,0,,0.08627166
long,136,2,0,0,,0.24770617
long,137,1,0,0,,0.11492925
long,138,0,1,1,A_joking_complaint,0.08134446
long,139,0,0,0,,0.6427471
long,140,1,0,0,,0.72214407
long,141,0,0,0,,0.13067614
long,142,2,0,0,,0.1666454
long,143,1,0,0,,0.21714398
long,144,2,0,0,,0.39472163
long,145,2,1,0,,0.61843795
long,146,2,0,0,,0.748304
long,147,0,1,1,A_joking_complaint,0.085204564
long,148,0,5,1,A_joking_complaint,0.27922487
long,149,0,0,0,,0.5243128
long,150,1,0,0,,0.8205231
long,151,0,0,0,,0.7907856
long,152,0,0,0,,0.17393662
long,153,0,0,0,,0.047533303
long,154,0,0,0,,0.021042988
long,155,0,2,1,A_joking_complaint,0.22804576
long,156,2,0,0,,0.2142935
long,157,0,0,0,,0.088722356
long,158,2,0,0,,0.19551182
long,159,0,0,0,,0.13336065
long,160,1,2,0,,0.07862667
long,161,1,1,0,,0.49487206
long,162,1,0,0,,0.38610166
long,163,0,0,0,,0.22839022
long,164,0,0,0,,0.0872254
long,165,1,0,0,,0.13952911
long,166,0,0,0,,0.12832835
long,167,1,0,0,,0.17396548
long,168,0,1,1,A_joking_complaint,0.359943
long,169,2,0,0,,0.02639391
long,170,2,0,0,,0.558264
long,171,1,0,0,,0.66532266
long,172,2,1,0,,0.24171984
long,173,0,0,0,,0.35242867
long,174,1,0,0,,0.34906018
long,175,0,1,1,A_joking_complaint,0.104989916
long,176,0,1,1,A_joking_complaint,0.58794457
long,177,4,0,0,,0.88264745
long,178,1,0,0,,0.9324596
long,179,0,0,0,,0.040397696
long,180,1,0,0,,0.97397286
long,181,0,0,0,,0.053953737
long,182,1,1,0,,0.3239579
long,183,0,0,0,,0.6534657
long,184,2,1,0,,0.85762125
long,185,3,1,0,,0.04326952
long,186,0,0,0,,0.39204672
long,187,0,0,0,,0.02538473
long,188,1,0,0,,0.11477162
long,189,1,0,0,,0.04266655
long,190,2,0,0,,0.8140535
long,191,1,1,0,,0.3891033
long,192,2,0,0,,0.089283265
long,193,1,0,0,,0.106639236
long,194,1,0,0,,0.2336306
long,195,0,0,0,,0.06433374
long,196,4,0,0,,0.08198893
long,197,0,2,1,A_joking_complaint,0.39294678
long,198,0,0,0,,0.30136964
long,199,1,0,0,,0.32742995
long,200,3,0,0,,0.31815678
long,201,3,1,0,,0.17906035
long,202,0,0,0,,0.3860593
long,203,0,0,0,,0.33213773
long,204,2,0,0,,0.80011314
long,205,1,0,0,,0.17060195
long,206,0,0,0,,0.44309652
long,207,1,0,0,,0.2647007
long,208,3,0,0,,0.13338947
long,209,0,1,1,A_joking_complaint,0.06204624
long,210,1,0,0,,0.49101943
long,211,0,0,0,,0.03480043
long,212,0,0,0,,0.09112743
long,213,3,0,0,,0.4623932
long,214,1,0,0,,0.44158915
long,215,1,0,0,,0.85272974
long,216,2,0,0,,0.59376216
long,217,0,1,1,A_joking_complaint,0.3716488
long,218,1,0,0,,0.13306846
long,219,0,1,1,A_joking_complaint,0.0563547
long,220,1,0,0,,0.20266843
long,221,0,0,0,,0.71881914
long,222,0,0,0,,0.0810365
long,223,0,0,0,,0.10969901
long,224,3,0,0,,0.055610895
long,225,0,1,1,A_joking_complaint,0.9447433
long,226,1,0,0,,0.29057842
long,227,1,2,0,,0.117595315
long,228,1,1,0,,0.07972696
long,229,2,1,0,,0.70687455
long,230,0,0,0,,0.38818914
long,231,1,0,0,,0.0989852
long,232,0,0,0,,0.043288536
long,233,3,0,0,,0.1947065
long,234,4,0,0,,0.32100782
long,235,1,0,0,,0.94061184
long,236,1,2,0,,0.037000157
long,237,2,0,0,,0.5665892
long,238,1,0,0,,0.81336117
long,239,0,0,0,,0.04599179
long,240,2,0,0,,0.8970078
long,241,0,0,0,,0.3122604
long,242,1,0,0,,0.15160954
long,243,1,0,0,,0.7491648
long,244,0,1,1,A_joking_complaint,0.48677298
long,245,0,0,0,,0.26193827
long,246,0,0,0,,0.25972232
long,247,1,0,0,,0.06503322
long,248,1,0,0,,0.110726304
long,249,2,0,0,,0.99065346
long,250,0,0,0,,0.85520464
long,251,0,0,0,,0.81111616
long,252,0,0,0,,0.065362915
long,253,1,0,0,,0.023337916
long,254,0,0,0,,0.1281967
long,255,1,0,0,,0.44225544
long,256,1,0,0,,0.9024807
long,257,0,3,1,A_joking_complaint,0.86394936
long,258,1,0,0,,0.0876343
long,259,1,0,0,,0.268421
long,260,2,1,0,,0.05960865
long,261,0,0,0,,0.11143709
long,262,2,1,0,,0.24157718
long,263,1,0,0,,0.9811288
long,264,0,2,1,A_joking_complaint,0.051103864
long,265,2,0,0,,0.16275997
long,266,2,0,0,,0.9443702
long,267,2,0,0,,0.3846022
long,268,1,0,0,,0.909617
long,269,0,0,0,,0.5054131
long,270,0,0,0,,0.45628306
long,271,2,0,0,,0.5821436
long,272,2,0,0,,0.085766986
long,273,3,0,0,,0.82557815
long,274,1,0,0,,0.03190224
long,275,0,1,1,A_joking_complaint,0.1545437
long,276,0,1,1,A_joking_complaint,0.9519728
long,277,1,0,0,,0.911705
long,278,2,0,0,,0.06651477
long,279,1,3,0,,0.111024894
long,280,3,0,0,,0.80329245
long,281,3,0,0,,0.58005655
long,282,1,1,0,,0.6196168
long,283,0,2,1,A_joking_complaint,0.12905636
long,284,1,0,0,,0.05761779
long,285,0,1,1,A_joking_complaint,0.06605107
long,286,2,0,0,,0.13942197
long,287,1,0,0,,0.81771815
long,288,1,1,0,,0.036500584
long,289,0,1,1,A_joking_complaint,0.057512555
long,290,0,0,0,,0.40161806
long,291,1,1,0,,0.105228156
long,292,0,0,0,,0.15394321
long,293,0,0,0,,0.03323454
long,294,0,2,1,A_joking_complaint,0.28589576
long,295,1,0,0,,0.6053983
long,296,1,0,0,,0.9269688
long,297,1,2,0,,0.18541318
long,298,1,0,0,,0.2220077
long,299,2,2,0,,0.6788897
long,300,1,0,0,,0.3121239
long,301,0,0,0,,0.0842145
long,302,1,0,0,,0.03585187
long,303,1,0,0,,0.08118802
long,304,1,0,0,,0.48502618
long,305,1,0,0,,0.08439702
long,306,0,0,0,,0.07003574
long,307,1,0,0,,0.031713657
long,308,0,0,0,,0.5498762
long,309,0,0,0,,0.29860413
long,310,0,0,0,,0.53932333
long,311,1,0,0,,0.2993784
long,312,0,0,0,,0.28423283
long,313,0,0,0,,0.13562344
long,314,1,1,0,,0.2921155
long,315,1,0,0,,0.41973463
long,316,0,1,1,A_joking_complaint,0.50124097
long,317,0,0,0,,0.12488612
long,318,0,0,0,,0.961458
long,319,2,1,0,,0.59021
long,320,1,0,0,,0.9124476
long,321,0,0,0,,0.029551256
long,322,0,0,0,,0.09782292
long,323,1,0,0,,0.08526279
long,324,1,0,0,,0.0770146
long,325,1,0,0,,0.65880644
long,326,1,1,0,,0.28915358
long,327,0,1,1,A_joking_complaint,0.37344578
long,328,2,1,0,,0.13280204
long,329,1,2,0,,0.026250727
long,330,0,0,0,,0.7972257
long,331,0,0,0,,0.09272517
long,332,3,0,0,,0.36690238
long,333,0,1,1,A_joking_complaint,0.2988031
long,334,0,0,0,,0.25535354
long,335,1,0,0,,0.09077837
long,336,0,0,0,,0.10134239
long,337,1,0,0,,0.11121701
long,338,2,0,0,,0.6592809
long,339,0,0,0,,0.14790714
long,340,0,0,0,,0.5278436
long,341,2,1,0,,0.1422624
long,342,3,0,0,,0.38811228
long,343,0,0,0,,0.8315419
long,344,0,0,0,,0.5607308
long,345,4,0,0,,0.9625845
long,346,2,0,0,,0.86844677
long,347,1,1,0,,0.5708457
long,348,1,0,0,,0.07605014
long,349,1,0,0,,0.66917515
long,350,2,0,0,,0.5706327
long,351,1,0,0,,0.23991042
long,352,0,0,0,,0.029742034
long,353,0,1,1,A_joking_complaint,0.52066153
long,354,2,0,0,,0.0821886
long,355,1,1,0,,0.17839329
long,356,0,0,0,,0.44232094
long,357,0,0,0,,0.6358236
long,358,2,0,0,,0.61558014
long,359,1,0,0,,0.37377837
long,360,0,0,0,,0.15150568
long,361,1,2,0,,0.23214442
long,362,0,0,0,,0.048894595
long,363,0,0,0,,0.06478895
long,364,0,2,1,A_joking_complaint,0.13537705
long,365,1,0,0,,0.2660958
long,366,0,0,0,,0.04483493
long,367,1,0,0,,0.39721572
long,368,1,0,0,,0.96438485
long,369,1,0,0,,0.1479736
long,370,0,1,1,A_joking_complaint,0.51697254
long,371,4,0,0,,0.48069453
long,372,1,0,0,,0.1926677
long,373,1,0,0,,0.82896644
long,374,2,1,0,,0.63298
long,375,2,0,0,,0.8766898
long,376,2,0,0,,0.36964637
long,377,0,0,0,,0.09530069
long,378,0,0,0,,0.45007324
long,379,0,0,0,,0.030352823
long,380,0,0,0,,0.18323644
long,381,1,1,0,,0.07132377
long,382,1,0,0,,0.9298855
long,383,0,0,0,,0.29281148
long,384,2,0,0,,0.1524793
long,385,0,0,0,,0.07804767
long,386,0,3,1,A_joking_complaint,0.21481512
long,387,1,0,0,,0.8119151
long,388,1,1,0,,0.78937477
long,389,0,0,0,,0.09607694
long,390,0,0,0,,0.22207558
long,391,1,0,0,,0.47462153
long,392,0,1,1,A_joking_complaint,0.22286691
long,393,2,0,0,,0.20725931
long,394,2,0,0,,0.16289178
long,395,1,0,0,,0.34843776
long,396,2,0,0,,0.07003867
long,397,2,0,0,,0.9433436
long,398,2,0,0,,0.58522975
long,399,1,0,0,,0.67484826
long,400,0,0,0,,0.6649298
long,401,1,1,0,,0.03725904
long,402,2,0,0,,0.60268843
long,403,0,1,1,A_joking_complaint,0.37325335
long,404,3,0,0,,0.94373643
long,405,0,0,0,,0.2590011
long,406,2,0,0,,0.97487646
long,407,1,0,0,,0.0852898
long,408,0,1,1,A_joking_complaint,0.058087263
long,409,0,0,0,,0.3262682
long,410,0,1,1,A_joking_complaint,0.04316004
long,411,0,0,0,,0.25068986
long,412,2,1,0,,0.9267402
long,413,0,0,0,,0.057853304
long,414,0,0,0,,0.2618431
long,415,0,0,0,,0.1130898
long,416,0,0,0,,0.28203005
long,417,1,1,0,,0.3447817
long,418,0,1,1,A_joking_complaint,0.53006107
long,419,0,0,0,,0.17310312
long,420,2,1,0,,0.9043857
long,421,3,1,0,,0.28826097
long,422,1,0,0,,0.8493116
long,423,1,1,0,,0.055692412
long,424,1,0,0,,0.69320565
long,425,1,1,0,,0.8793294
long,426,1,0,0,,0.060092602
long,427,0,0,0,,0.19243209
long,428,0,0,0,,0.14053679
long,429,3,0,0,,0.72324824
long,430,3,1,0,,0.5946134
long,431,2,0,0,,0.2413374
long,432,2,0,0,,0.9408446
long,433,4,0,0,,0.9429122
long,434,0,0,0,,0.09935149
long,435,0,0,0,,0.09380033
long,436,1,0,0,,0.13208903
long,437,1,0,0,,0.61914384
long,438,0,0,0,,0.51878744
long,439,1,0,0,,0.16754474
long,440,0,0,0,,0.98457474
long,441,1,0,0,,0.14625874
long,442,0,0,0,,0.101108134
long,443,1,0,0,,0.2311508
long,444,1,0,0,,0.37635538
long,445,1,0,0,,0.4716813
long,446,0,0,0,,0.059056688
long,447,1,2,0,,0.17669344
long,448,0,0,0,,0.0531983
long,449,0,0,0,,0.06282167
long,450,1,0,0,,0.08551123
long,451,1,0,0,,0.2552512
long,452,2,0,0,,0.05542677
long,453,1,0,0,,0.7306862
long,454,1,2,0,,0.3279273
long,455,0,1,0,,0.2787866
long,456,1,0,1,B_sarcasm,0.065550834
long,457,0,0,0,,0.32655704
long,458,0,1,0,,0.34511653
long,459,0,0,0,,0.45428446
long,460,1,0,1,B_sarcasm,0.12068689
long,461,1,1,0,,0.046459887
long,462,0,1,0,,0.21993098
long,463,1,3,0,,0.76300836
long,464,0,2,0,,0.39710233
long,465,1,1,0,,0.33398414
long,466,0,1,0,,0.6060467
long,467,0,0,0,,0.16793513
long,468,1,0,1,B_sarcasm,0.6706957
long,469,1,0,1,B_sarcasm,0.32220104
long,470,0,2,0,,0.2546187
long,471,0,0,0,,0.2048008
long,472,1,1,0,,0.24752742
long,473,2,0,1,B_sarcasm,0.437017
long,474,0,1,0,,0.27959177
long,475,0,0,0,,0.057981364
long,476,0,2,0,,0.16529858
long,477,1,0,1,B_sarcasm,0.045527346
long,478,1,0,1,B_sarcasm,0.043890074
long,479,0,1,0,,0.62311286
long,480,0,0,0,,0.050961893
long,481,0,0,0,,0.5833444
long,482,0,0,0,,0.25822684
long,483,1,0,1,B_sarcasm,0.8633395
long,484,0,0,0,,0.19519047
long,485,1,0,1,B_sarcasm,0.029914284
long,486,1,1,0,,0.44879714
long,487,3,0,1,B_sarcasm,0.21503657
long,488,0,1,0,,0.1420836
long,489,2,1,0,,0.69336855
long,490,0,1,0,,0.88470423
long,491,0,1,0,,0.07272076
long,492,0,2,0,,0.034069736
long,493,1,1,0,,0.8401459
long,494,0,0,0,,0.97240597
long,495,1,2,0,,0.14402266
long,496,3,0,1,B_sarcasm,0.050220307
long,497,1,0,1,B_sarcasm,0.12823613
long,498,0,1,0,,0.04992641
long,499,0,1,0,,0.12649922
long,500,1,1,0,,0.25376466
long,501,0,1,0,,0.033338528
long,502,0,1,0,,0.1133058
long,503,0,1,0,,0.15137364
long,504,0,0,0,,0.83910185
long,505,0,0,0,,0.040568065
long,506,0,0,0,,0.15650421
long,507,0,0,0,,0.6159858
